Character,Playstyle,Version
Yoimiya,double hydro,3.7
Yoimiya,,3.7
Yoimiya,vaporize,3.7
Yoimiya,burgeon,3.7
Yoimiya,mono pyro,3.7
Yoimiya,burgeon,3.7
Yoimiya,vaporize,3.7
Yoimiya,burgeon,3.7
Yoimiya,vaporize,3.7
Yoimiya,burgeon,3.7
Yoimiya,burgeon vaporize,3.7
Yoimiya,vaporize,3.7
Yoimiya,vaporize,3.7
Yoimiya,,3.7
Yoimiya,burgeon,3.7
Yoimiya,double geo,3.7
Yoimiya,burgeon,3.7
Yoimiya,vaporize,3.7
Yoimiya,vaporize,3.7
Yoimiya,double geo,3.7
Yoimiya,vaporize,3.7
Yoimiya,,3.7
Yoimiya,burgeon,3.7
Yoimiya,,3.7
Yoimiya,hyperburgeon,3.7
Yoimiya,double geo,3.7
Yoimiya,,3.7
Yoimiya,double geo,3.7
Yoimiya,vaporize,3.7
Yoimiya,,3.7
Yoimiya,,3.7
Yoimiya,,3.7
Yoimiya,burgeon,3.7
Yoimiya,double geo,3.7
Yoimiya,,3.7
Yoimiya,,3.7
Yoimiya,double hydro,3.7
Yoimiya,mono pyro,3.7
Yoimiya,vaporize,3.7
Yoimiya,burgeon,3.7
Yoimiya,double geo,3.7
Yoimiya,hyperbloom,3.7
Yoimiya,vaporize,3.7
Yoimiya,double geo,3.7
Yoimiya,burgeon,3.7
Yoimiya,vaporize,3.7
Yoimiya,,3.7
Yoimiya,vaporize,3.7
Yoimiya,vaporize,3.7
Yoimiya,burgeon,3.7
Yoimiya,vaporize,3.7
Yoimiya,mono pyro,3.7
Yoimiya,vaporize,3.7
Yoimiya,vaporize,3.7
Yoimiya,vaporize,3.7
Yoimiya,sunfire,3.7
Yoimiya,vaporize,3.7
Yoimiya,burgeon,3.7
Yoimiya,burgeon,3.7
Yoimiya,mono pyro,3.7
Yoimiya,hyperburgeon,3.7
Yoimiya,vaporize,3.7
Yoimiya,burgeon vaporize,3.7
Yoimiya,mono pyro,3.7
Yoimiya,,3.7
Yoimiya,overvape,3.7
Yoimiya,hypercarry,3.7
Yoimiya,overload,3.7
Yoimiya,overvape,3.7
Yoimiya,burgeon,3.7
Yoimiya,double hydro,3.7
Yoimiya,vaporize,3.7
Yoimiya,vaporize,3.7
Yoimiya,,3.7
Yoimiya,burgeon,3.7
Yoimiya,hyperburgeon,3.7
Yoimiya,hypercarry,3.7
Yoimiya,vaporize,3.7
Yoimiya,,3.7
Yoimiya,,3.7
Yoimiya,vaporize,3.7
Yoimiya,burgeon vaporize,3.7
Yoimiya,,3.7
Yoimiya,,3.7
Yoimiya,,3.7
Yoimiya,,3.7
Yoimiya,,3.7
Yoimiya,hyperburgeon,3.7
Yoimiya,double hydro,3.7
Yoimiya,,3.7
Yoimiya,,3.7
Yoimiya,mono pyro,3.7
Yoimiya,double pyro,3.7
Yoimiya,,3.7
Yoimiya,burgeon,3.7
Yoimiya,vaporize,3.7
Yoimiya,vaporize,3.7
Yoimiya,,3.7
Yoimiya,vaporize,3.7
Yoimiya,,3.7
Yoimiya,hyperburn,3.7
Yoimiya,vaporize,3.7
Yoimiya,overvape,3.7
Yoimiya,vaporize,3.7
Yoimiya,burgeon,3.7
Yoimiya,hypercarry,3.7
Yoimiya,,3.7
Yoimiya,double geo,3.7
Yoimiya,burgeon,3.7
Yoimiya,hyperbloom,3.7
Yoimiya,burgeon,3.7
Yoimiya,double geo,3.7
Yoimiya,burgeon,3.7
Yoimiya,vaporize,3.7
Yoimiya,vaporize,3.7
Yoimiya,,3.7
Yoimiya,hyperburgeon,3.7
Yoimiya,burgeon,3.7
Yoimiya,hyperburgeon,3.7
Yoimiya,double geo,3.7
Yoimiya,burgeon,3.7
Yoimiya,sunfire,3.7
Yoimiya,sunfire vaporize,3.7
Yoimiya,burgeon,3.7
Yoimiya,burgeon vaporize,3.7
Yoimiya,burgeon,3.7
Yoimiya,vaporize,3.7
Yoimiya,burgeon,3.7
Yoimiya,vaporize,3.7
Yoimiya,burgeon,3.7
Yoimiya,,3.7
Yoimiya,vaporize,3.7
Yoimiya,burgeon,3.7
Yoimiya,,3.7
Yoimiya,vaporize,3.7
Yoimiya,vaporize,3.7
Yun Jin,double geo,3.7
Yun Jin,double geo,3.7
Zhongli,hyperbloom,3.7
Zhongli,,3.7
Zhongli,dps,3.7
Zhongli,national,3.7
Zhongli,national,3.7
Zhongli,,3.7
Zhongli,burgeon,3.7
Zhongli,catalyze,3.7
Zhongli,burgeon,3.7
Zhongli,national,3.7
Zhongli,burgeon,3.7
Zhongli,physical,3.7
Zhongli,,3.7
Zhongli,national,3.7
Zhongli,nuke,3.7
Zhongli,,3.7
Zhongli,mono electro,3.7
Zhongli,burgeon,3.7
Zhongli,national,3.7
Zhongli,mono geo,3.7
Zhongli,mono geo,3.7
Zhongli,,3.7
Zhongli,,3.7
Zhongli,burgeon,3.7
Zhongli,mono electro,3.7
Zhongli,,3.7
Zhongli,double hydro,3.7
Zhongli,,3.7
Zhongli,physical,3.7
Zhongli,,3.7
Zhongli,melt,3.7
Zhongli,,3.7
Zhongli,,3.7
Zhongli,mono cryo,3.7
